user_id,user_url,funny,posted,item_id,helpful,recommend,sentiment_analysis
mintgreeniceteawithmilk,http://steamcommunity.com/id/mintgreeniceteawithmilk,1.0,2013-12-02,218620,1 of 5 people (20%) found this review helpful,True,2
Mintlessgaming,http://steamcommunity.com/id/Mintlessgaming,,2014-11-14,332800,1 of 1 people (100%) found this review helpful,True,2
76561198060622421,http://steamcommunity.com/profiles/76561198060622421,,2014-05-18,440,1 of 1 people (100%) found this review helpful,True,2
76561198060622421,http://steamcommunity.com/profiles/76561198060622421,,2014-01-11,105600,1 of 1 people (100%) found this review helpful,True,2
76561198060622421,http://steamcommunity.com/profiles/76561198060622421,,,334040,No ratings yet,True,2
Mirstikain,http://steamcommunity.com/id/Mirstikain,,2014-09-03,304930,No ratings yet,True,1
miscgamingyoutube,http://steamcommunity.com/id/miscgamingyoutube,,2013-12-18,730,1 of 2 people (50%) found this review helpful,True,2
KJuke,http://steamcommunity.com/id/KJuke,,,200210,No ratings yet,True,1
ansairmist,http://steamcommunity.com/id/ansairmist,,2015-04-10,227300,3 of 5 people (60%) found this review helpful,True,2
ansairmist,http://steamcommunity.com/id/ansairmist,,,252530,2 of 4 people (50%) found this review helpful,True,2
76561198142511076,http://steamcommunity.com/profiles/76561198142511076,,2014-08-30,239820,1 of 1 people (100%) found this review helpful,True,2
76561198059749148,http://steamcommunity.com/profiles/76561198059749148,,2014-06-25,221380,1 of 1 people (100%) found this review helpful,True,2
76561198035148971,http://steamcommunity.com/profiles/76561198035148971,,2013-12-15,4000,1 of 1 people (100%) found this review helpful,True,2
lobsinus,http://steamcommunity.com/id/lobsinus,,2015-10-30,401920,1 of 2 people (50%) found this review helpful,True,0
535346456636,http://steamcommunity.com/id/535346456636,,2015-01-20,304930,No ratings yet,True,2
535346456636,http://steamcommunity.com/id/535346456636,,2014-12-25,42700,No ratings yet,False,1
markereiei,http://steamcommunity.com/id/markereiei,,2015-04-10,730,No ratings yet,True,2
yii,http://steamcommunity.com/id/yii,,2014-06-23,570,No ratings yet,True,2
BuddyGowut,http://steamcommunity.com/id/BuddyGowut,,2014-01-31,252490,2 of 2 people (100%) found this review helpful,True,1
chocpin,http://steamcommunity.com/id/chocpin,,2014-02-23,8930,5 of 20 people (25%) found this review helpful,False,2
mjtothetop,http://steamcommunity.com/id/mjtothetop,,2014-08-05,105600,1 of 2 people (50%) found this review helpful,True,2
mjtothetop,http://steamcommunity.com/id/mjtothetop,,2014-10-24,245550,No ratings yet,True,2
mjtothetop,http://steamcommunity.com/id/mjtothetop,,2014-08-18,2990,No ratings yet,True,2
mjtothetop,http://steamcommunity.com/id/mjtothetop,,2012-07-17,200210,No ratings yet,True,2
76561198120690276,http://steamcommunity.com/profiles/76561198120690276,,2014-06-24,50300,No ratings yet,True,2
76561198120690276,http://steamcommunity.com/profiles/76561198120690276,,2014-01-23,4000,No ratings yet,True,2
76561198027601501,http://steamcommunity.com/profiles/76561198027601501,,2015-04-26,46770,3 of 4 people (75%) found this review helpful,True,2
76561198027601501,http://steamcommunity.com/profiles/76561198027601501,,2014-03-21,4700,No ratings yet,True,2
76561198027601501,http://steamcommunity.com/profiles/76561198027601501,,2012-10-28,10500,No ratings yet,True,2
08254669696969696969,http://steamcommunity.com/id/08254669696969696969,1.0,2014-03-27,730,2 of 2 people (100%) found this review helpful,True,2
08254669696969696969,http://steamcommunity.com/id/08254669696969696969,,2014-07-13,243870,1 of 1 people (100%) found this review helpful,True,2
08254669696969696969,http://steamcommunity.com/id/08254669696969696969,,2014-06-21,218620,1 of 1 people (100%) found this review helpful,True,2
08254669696969696969,http://steamcommunity.com/id/08254669696969696969,,2014-05-20,242720,1 of 3 people (33%) found this review helpful,True,0
08254669696969696969,http://steamcommunity.com/id/08254669696969696969,,2015-04-04,203140,No ratings yet,True,2
76561198044020758,http://steamcommunity.com/profiles/76561198044020758,,2015-08-30,38830,0 of 1 people (0%) found this review helpful,False,0
76561198044020758,http://steamcommunity.com/profiles/76561198044020758,,2014-01-15,218470,0 of 1 people (0%) found this review helpful,True,0
76561198044020758,http://steamcommunity.com/profiles/76561198044020758,,2013-11-28,730,0 of 1 people (0%) found this review helpful,True,1
76561198044020758,http://steamcommunity.com/profiles/76561198044020758,,,372000,0 of 2 people (0%) found this review helpful,True,2
76561198071642666,http://steamcommunity.com/profiles/76561198071642666,,2014-10-19,200510,1 of 3 people (33%) found this review helpful,True,0
MobbaHobba,http://steamcommunity.com/id/MobbaHobba,,,304930,1 of 1 people (100%) found this review helpful,True,1
MobbaHobba,http://steamcommunity.com/id/MobbaHobba,,2013-12-17,261030,4 of 7 people (57%) found this review helpful,True,2
MobbaHobba,http://steamcommunity.com/id/MobbaHobba,,2014-06-09,253030,0 of 1 people (0%) found this review helpful,True,2
MobbaHobba,http://steamcommunity.com/id/MobbaHobba,,2013-12-01,94000,1 of 4 people (25%) found this review helpful,True,2
XMobeZC,http://steamcommunity.com/id/XMobeZC,,,211820,No ratings yet,True,0
XMobeZC,http://steamcommunity.com/id/XMobeZC,,2015-03-13,219740,No ratings yet,True,0
76561198041992677,http://steamcommunity.com/profiles/76561198041992677,1.0,2015-12-29,440,1 of 1 people (100%) found this review helpful,True,2
76561198041992677,http://steamcommunity.com/profiles/76561198041992677,,2014-05-11,215510,5 of 9 people (56%) found this review helpful,False,0
76561198041992677,http://steamcommunity.com/profiles/76561198041992677,,2014-05-11,204300,1 of 5 people (20%) found this review helpful,False,0
abcddbca,http://steamcommunity.com/id/abcddbca,,,434110,0 of 1 people (0%) found this review helpful,True,1
76561198070479278,http://steamcommunity.com/profiles/76561198070479278,1.0,2014-03-15,271290,1 of 2 people (50%) found this review helpful,False,1
ForTheWinLegitimance,http://steamcommunity.com/id/ForTheWinLegitimance,,2015-08-21,252950,1 of 1 people (100%) found this review helpful,True,0
ForTheWinLegitimance,http://steamcommunity.com/id/ForTheWinLegitimance,,2014-12-29,263060,5 of 10 people (50%) found this review helpful,True,2
ForTheWinLegitimance,http://steamcommunity.com/id/ForTheWinLegitimance,,2014-09-25,41300,1 of 2 people (50%) found this review helpful,True,0
ForTheWinLegitimance,http://steamcommunity.com/id/ForTheWinLegitimance,,2014-10-10,239220,3 of 8 people (38%) found this review helpful,True,2
ForTheWinLegitimance,http://steamcommunity.com/id/ForTheWinLegitimance,,2014-09-25,570,No ratings yet,True,2
ForTheWinLegitimance,http://steamcommunity.com/id/ForTheWinLegitimance,,2014-08-27,304930,No ratings yet,True,2
76561198090507837,http://steamcommunity.com/profiles/76561198090507837,,,282440,No ratings yet,True,1
76561198176703745,http://steamcommunity.com/profiles/76561198176703745,,2015-06-30,730,1 of 1 people (100%) found this review helpful,True,0
76561198176703745,http://steamcommunity.com/profiles/76561198176703745,,,227300,No ratings yet,True,2
76561198176703745,http://steamcommunity.com/profiles/76561198176703745,,,105600,No ratings yet,True,2
76561198085905659,http://steamcommunity.com/profiles/76561198085905659,,2013-12-06,550,1 of 1 people (100%) found this review helpful,True,2
76561198085905659,http://steamcommunity.com/profiles/76561198085905659,,2014-06-07,221100,No ratings yet,True,1
Sylveonssssss,http://steamcommunity.com/id/Sylveonssssss,1.0,2015-01-25,440,No ratings yet,True,1
rembestogirl,http://steamcommunity.com/id/rembestogirl,,2015-10-15,218620,2 of 3 people (67%) found this review helpful,False,1
76561198025989885,http://steamcommunity.com/profiles/76561198025989885,,,445440,2 of 4 people (50%) found this review helpful,True,2
76561198051664244,http://steamcommunity.com/profiles/76561198051664244,,2015-12-29,730,No ratings yet,True,0
stupidbitchcunt,http://steamcommunity.com/id/stupidbitchcunt,,2013-12-09,4920,No ratings yet,True,0
dnnclarke66,http://steamcommunity.com/id/dnnclarke66,,2014-11-15,332800,No ratings yet,True,2
Eros13,http://steamcommunity.com/id/Eros13,,2014-06-17,4560,No ratings yet,True,0
Eros13,http://steamcommunity.com/id/Eros13,,2014-03-17,43160,No ratings yet,True,2
76561198071542886,http://steamcommunity.com/profiles/76561198071542886,1.0,2015-12-22,730,0 of 1 people (0%) found this review helpful,True,2
felipetoledoribeiro,http://steamcommunity.com/id/felipetoledoribeiro,1.0,2014-12-15,440,2 of 2 people (100%) found this review helpful,True,1
felipetoledoribeiro,http://steamcommunity.com/id/felipetoledoribeiro,,,730,No ratings yet,True,1
moocowsmoocows,http://steamcommunity.com/id/moocowsmoocows,,,620,No ratings yet,True,1
opw,http://steamcommunity.com/id/opw,4.0,2014-09-15,251570,3 of 3 people (100%) found this review helpful,True,2
opw,http://steamcommunity.com/id/opw,,2014-09-15,218620,1 of 1 people (100%) found this review helpful,True,2
opw,http://steamcommunity.com/id/opw,,2014-04-19,224260,1 of 2 people (50%) found this review helpful,True,2
opw,http://steamcommunity.com/id/opw,,2015-12-31,730,No ratings yet,False,2
opw,http://steamcommunity.com/id/opw,,2015-08-15,205100,No ratings yet,True,1
opw,http://steamcommunity.com/id/opw,,2014-06-21,220240,No ratings yet,True,2
76561198051645324,http://steamcommunity.com/profiles/76561198051645324,,2014-07-29,227940,1 of 3 people (33%) found this review helpful,True,1
6592,http://steamcommunity.com/id/6592,,2014-06-28,40400,0 of 1 people (0%) found this review helpful,True,2
76561198077072857,http://steamcommunity.com/profiles/76561198077072857,,2015-12-12,311210,No ratings yet,False,1
Obamastar,http://steamcommunity.com/id/Obamastar,,,15100,No ratings yet,True,2
Obamastar,http://steamcommunity.com/id/Obamastar,1.0,,304930,No ratings yet,True,2
Obamastar,http://steamcommunity.com/id/Obamastar,,2015-08-01,261030,No ratings yet,True,2
Obamastar,http://steamcommunity.com/id/Obamastar,,2013-12-25,105600,No ratings yet,True,2
76561198097614571,http://steamcommunity.com/profiles/76561198097614571,1.0,,730,No ratings yet,True,1
explosiv3,http://steamcommunity.com/id/explosiv3,,2015-05-11,275200,2 of 3 people (67%) found this review helpful,True,2
explosiv3,http://steamcommunity.com/id/explosiv3,,2015-06-06,373180,0 of 1 people (0%) found this review helpful,True,2
arbiter928,http://steamcommunity.com/id/arbiter928,,2014-09-05,730,1 of 1 people (100%) found this review helpful,True,2
arbiter928,http://steamcommunity.com/id/arbiter928,,2014-02-17,234190,0 of 1 people (0%) found this review helpful,True,2
76561198034465295,http://steamcommunity.com/profiles/76561198034465295,,,226860,No ratings yet,True,2
76561198034465295,http://steamcommunity.com/profiles/76561198034465295,,2015-12-30,330830,No ratings yet,True,2
76561198029566748,http://steamcommunity.com/profiles/76561198029566748,,2015-02-17,295110,1 of 2 people (50%) found this review helpful,True,2
76561198029566748,http://steamcommunity.com/profiles/76561198029566748,,2014-10-05,219150,No ratings yet,True,0
mortonawsome100,http://steamcommunity.com/id/mortonawsome100,,,40100,No ratings yet,True,2
mortonawsome100,http://steamcommunity.com/id/mortonawsome100,,2015-01-27,4000,No ratings yet,True,0
Mortwolf,http://steamcommunity.com/id/Mortwolf,,2015-01-15,332800,No ratings yet,True,0
rossico,http://steamcommunity.com/id/rossico,1.0,2014-03-07,570,2 of 2 people (100%) found this review helpful,True,2
76561198056590465,http://steamcommunity.com/profiles/76561198056590465,,2014-12-31,250900,No ratings yet,True,2
0896398616,http://steamcommunity.com/id/0896398616,,2014-06-20,206420,No ratings yet,True,1
0896398616,http://steamcommunity.com/id/0896398616,,2014-03-29,223710,No ratings yet,True,1
76561197967118917,http://steamcommunity.com/profiles/76561197967118917,,2015-01-26,222900,No ratings yet,True,2
burningspoke,http://steamcommunity.com/id/burningspoke,,,570,No ratings yet,True,2
burningspoke,http://steamcommunity.com/id/burningspoke,,2014-10-01,243870,No ratings yet,False,2
movrex,http://steamcommunity.com/id/movrex,,2015-10-20,319630,2 of 2 people (100%) found this review helpful,True,2
Moving_McTarget,http://steamcommunity.com/id/Moving_McTarget,,2012-08-20,50300,1 of 2 people (50%) found this review helpful,True,0
Moving_McTarget,http://steamcommunity.com/id/Moving_McTarget,1.0,2014-07-17,238090,4 of 9 people (44%) found this review helpful,True,1
Moving_McTarget,http://steamcommunity.com/id/Moving_McTarget,,2015-08-29,388520,0 of 1 people (0%) found this review helpful,False,0
MOV_NICHOLAS,http://steamcommunity.com/id/MOV_NICHOLAS,,2014-03-30,244850,No ratings yet,True,0
Moyi2706,http://steamcommunity.com/id/Moyi2706,,2014-03-08,550,2 of 2 people (100%) found this review helpful,True,1
Moyi2706,http://steamcommunity.com/id/Moyi2706,,2014-02-10,218620,3 of 4 people (75%) found this review helpful,True,1
mysterypancake,http://steamcommunity.com/id/mysterypancake,,2014-07-15,203810,2 of 3 people (67%) found this review helpful,True,2
76561198054628777,http://steamcommunity.com/profiles/76561198054628777,,,72850,No ratings yet,True,0
76561198064358345,http://steamcommunity.com/profiles/76561198064358345,,2015-09-07,359050,2 of 5 people (40%) found this review helpful,True,2
76561198043449077,http://steamcommunity.com/profiles/76561198043449077,,2014-02-13,105600,No ratings yet,True,2
mrjeffersontm,http://steamcommunity.com/id/mrjeffersontm,,2015-11-29,4000,No ratings yet,True,2
mrjeffersontm,http://steamcommunity.com/id/mrjeffersontm,,2014-08-05,440,No ratings yet,True,1
WILDCAT192,http://steamcommunity.com/id/WILDCAT192,,2015-05-11,730,1 of 2 people (50%) found this review helpful,True,2
WILDCAT192,http://steamcommunity.com/id/WILDCAT192,2.0,,255710,1 of 6 people (17%) found this review helpful,True,2
76561198065420140,http://steamcommunity.com/profiles/76561198065420140,1.0,2014-12-23,4000,2 of 5 people (40%) found this review helpful,True,1
76561198065420140,http://steamcommunity.com/profiles/76561198065420140,,2014-12-21,220200,0 of 3 people (0%) found this review helpful,True,2
76561198070188197,http://steamcommunity.com/profiles/76561198070188197,,2015-08-19,236390,2 of 3 people (67%) found this review helpful,True,1
mouthtoass,http://steamcommunity.com/id/mouthtoass,,2015-08-10,730,No ratings yet,True,0
Tombuscus,http://steamcommunity.com/id/Tombuscus,,2014-12-07,233270,No ratings yet,True,2
nuclearpig22,http://steamcommunity.com/id/nuclearpig22,,2015-10-16,274190,No ratings yet,True,1
moxxi2050,http://steamcommunity.com/id/moxxi2050,,2013-11-26,209000,1 of 2 people (50%) found this review helpful,True,2
moxxi2050,http://steamcommunity.com/id/moxxi2050,,2014-03-11,213670,No ratings yet,True,2
moxxi2050,http://steamcommunity.com/id/moxxi2050,,2014-01-24,252490,No ratings yet,False,0
moxxi2050,http://steamcommunity.com/id/moxxi2050,,2013-12-28,33230,No ratings yet,True,2
moxxi2050,http://steamcommunity.com/id/moxxi2050,,2013-12-06,233130,No ratings yet,True,2
moxxi2050,http://steamcommunity.com/id/moxxi2050,,2013-12-04,225140,No ratings yet,True,1
76561198065414275,http://steamcommunity.com/profiles/76561198065414275,,2015-05-07,304930,No ratings yet,True,1
76561198084015139,http://steamcommunity.com/profiles/76561198084015139,,2013-03-02,1250,2 of 2 people (100%) found this review helpful,True,2
76561198084015139,http://steamcommunity.com/profiles/76561198084015139,,2013-08-02,13210,1 of 1 people (100%) found this review helpful,True,2
76561198084015139,http://steamcommunity.com/profiles/76561198084015139,,2013-08-02,11450,1 of 1 people (100%) found this review helpful,True,1
76561198084015139,http://steamcommunity.com/profiles/76561198084015139,,2013-08-02,227480,2 of 3 people (67%) found this review helpful,True,2
76561198059457068,http://steamcommunity.com/profiles/76561198059457068,,2014-08-01,258050,2 of 5 people (40%) found this review helpful,True,2
Kevoz,http://steamcommunity.com/id/Kevoz,,,367580,No ratings yet,True,2
76561198060546291,http://steamcommunity.com/profiles/76561198060546291,,2014-06-23,238460,1 of 1 people (100%) found this review helpful,True,2
